State Name,City Name,Year,Month,Day of Week,Time of Day,Accident Severity,Number of Vehicles Involved,Vehicle Type Involved,Number of Casualties,Number of Fatalities,Weather Conditions,Road Type,Road Condition,Lighting Conditions,Traffic Control Presence,Speed Limit (km/h),Driver Age,Driver Gender,Driver License Status,Alcohol Involvement,Accident Location Details
26,11,2021,9,0,601,1,5,5,7,5,1,0,0,0,2,39,23,1,2,0,1
9,23,2018,3,2,20,2,4,2,10,1,4,1,1,2,0,103,26,1,1,1,0
23,23,2021,9,1,1060,2,1,3,1,0,2,2,2,2,0,67,53,1,2,1,1
0,26,2021,1,6,1050,1,1,2,2,2,3,3,2,1,3,48,43,1,0,1,0
20,23,2021,2,1,1075,1,2,1,2,4,2,1,1,0,1,40,66,1,0,1,3
8,0,2021,11,2,707,0,1,3,8,3,4,1,1,2,0,109,43,0,1,0,3
6,18,2023,3,0,406,0,4,5,5,3,3,1,2,0,0,31,39,0,2,0,2
11,23,2023,2,5,1050,2,3,3,1,2,1,2,0,3,2,107,64,1,1,0,1
23,23,2019,2,5,79,2,2,3,6,3,3,0,1,1,2,89,43,1,1,1,0
1,23,2021,0,0,1153,1,5,0,7,0,4,1,3,1,3,53,24,0,0,1,0
24,7,2019,2,3,265,0,2,0,7,1,2,0,0,3,2,51,36,0,0,1,1
31,19,2023,0,1,814,2,5,0,8,3,2,2,3,1,2,112,28,0,1,1,1
21,23,2022,9,3,498,2,3,5,5,1,0,1,1,1,1,37,32,1,2,0,2
29,8,2018,6,1,1024,0,4,1,1,0,1,3,3,0,2,32,58,1,0,0,2
21,23,2018,6,5,68,0,3,3,2,4,0,3,2,3,2,54,34,1,1,1,3
10,23,2023,3,0,1158,2,2,0,1,3,3,0,2,0,0,115,69,0,1,1,0
22,23,2023,1,6,471,0,3,3,2,3,4,3,0,0,1,120,27,1,2,0,2
28,23,2021,1,3,297,2,3,5,5,0,0,3,0,0,2,81,48,1,1,0,0
17,23,2022,8,0,921,0,1,4,9,5,1,1,0,2,3,49,24,1,2,1,0
21,23,2018,10,0,508,1,3,0,9,1,4,0,2,3,0,83,46,0,2,0,0
11,23,2021,5,2,422,0,2,4,2,2,2,0,3,3,2,51,29,0,1,0,3
10,23,2023,1,4,315,2,2,3,10,3,3,2,1,0,1,96,47,0,1,0,1
29,25,2018,9,4,906,1,4,6,8,4,3,1,1,3,1,60,43,1,2,1,1
27,23,2018,10,3,986,1,3,6,9,1,1,0,3,1,1,106,63,1,0,0,2
28,23,2022,10,2,741,1,3,2,10,4,4,2,1,3,2,105,38,0,0,1,2
7,23,2023,1,6,529,0,5,2,5,0,0,2,3,0,0,84,63,0,0,1,3
13,14,2021,10,2,123,1,3,2,1,3,1,1,3,3,0,57,60,0,0,1,3
1,23,2022,8,1,525,1,5,0,8,4,0,1,3,0,0,103,66,1,0,0,3
11,23,2023,1,3,792,0,3,4,1,5,4,3,3,1,2,70,43,0,2,1,3
0,26,2021,9,0,243,2,4,0,9,5,2,2,3,0,0,71,37,0,1,1,1
8,24,2021,10,4,491,0,3,1,2,0,1,2,1,2,0,57,60,1,0,1,1
16,13,2019,4,0,278,1,3,2,4,0,3,3,3,3,1,39,23,0,0,0,2
15,23,2023,10,4,1044,1,5,4,4,0,4,2,0,2,2,103,40,0,2,0,0
6,18,2023,7,2,479,1,3,1,0,3,0,0,2,0,2,96,49,0,2,1,2
27,23,2022,3,2,430,0,5,1,10,3,3,3,2,1,0,67,64,1,2,1,1
28,23,2020,3,5,714,0,2,1,5,5,0,2,1,2,2,118,54,0,2,1,3
8,0,2021,0,4,1083,1,5,5,7,5,2,0,3,2,0,69,21,0,2,1,1
24,22,2018,7,4,143,1,3,5,5,4,0,0,1,1,2,58,66,0,2,1,2
21,23,2018,1,0,921,2,1,4,0,1,1,3,2,2,3,91,68,1,0,0,0
2,23,2020,3,1,1136,2,4,6,10,5,1,0,3,3,2,81,50,1,0,0,3
4,23,2023,3,3,41,0,2,1,9,4,3,2,2,3,0,69,28,0,2,1,0
26,3,2021,2,0,787,2,2,3,2,1,2,0,2,0,2,59,66,1,2,1,2
19,23,2022,4,1,109,2,4,2,7,1,0,2,1,2,0,87,56,1,2,0,1
30,23,2023,1,5,492,1,2,4,6,1,2,1,3,1,3,31,20,1,1,0,0
15,23,2021,8,1,825,0,3,3,9,5,3,3,3,1,1,104,22,1,0,1,0
12,23,2023,11,2,998,0,2,1,5,0,3,3,3,0,2,75,41,0,0,0,3
18,23,2023,3,6,901,2,3,1,3,3,0,0,1,2,1,49,30,0,2,1,1
17,23,2021,5,5,386,1,1,3,10,2,4,0,3,2,2,101,45,1,1,1,3
10,23,2023,11,3,522,1,2,5,9,5,3,0,2,3,0,86,21,0,0,1,3
30,23,2019,3,2,929,1,5,6,5,1,1,0,0,0,3,60,33,0,0,1,0
14,23,2021,8,6,585,2,5,5,10,1,1,2,3,0,2,79,57,0,2,1,3
22,23,2019,7,4,760,0,5,3,9,2,0,3,1,2,0,65,52,0,2,1,2
22,23,2018,0,0,336,0,1,1,1,1,3,1,0,0,0,58,59,1,2,1,0
16,15,2020,6,3,170,0,4,2,5,0,0,3,0,0,0,87,69,0,1,1,0
3,23,2020,9,1,658,0,2,1,3,2,1,3,0,2,0,106,52,0,0,1,0
6,16,2022,1,5,151,1,2,2,5,5,2,3,3,1,2,60,64,0,2,0,1
21,23,2018,2,4,748,1,1,1,10,0,4,1,3,2,2,51,59,1,1,0,1
31,19,2018,0,6,667,2,4,3,10,1,1,1,0,1,1,37,35,0,0,0,1
15,23,2023,4,4,816,2,2,4,10,5,1,1,2,2,1,35,21,1,1,1,2
25,23,2022,6,1,89,2,2,3,10,0,0,0,3,3,0,72,24,1,2,1,0
22,23,2022,6,2,812,1,5,0,2,0,0,1,1,0,1,78,58,0,1,0,3
29,10,2021,0,6,1246,0,3,4,3,2,4,1,2,0,3,54,24,1,2,1,2
29,10,2022,8,4,931,2,5,5,7,5,1,3,3,1,3,98,50,0,1,0,0
25,23,2018,6,6,381,1,3,1,4,1,4,2,0,1,1,87,18,1,0,1,3
0,27,2018,0,1,625,1,2,0,1,1,1,3,1,2,3,92,27,0,1,1,0
24,6,2018,3,1,1104,2,1,4,4,5,2,2,2,0,1,73,23,1,0,1,1
0,21,2021,4,5,899,1,1,6,9,2,4,1,2,1,3,46,44,1,1,0,3
13,14,2018,7,3,918,2,2,2,5,3,1,2,3,0,1,118,55,0,2,1,2
9,23,2023,9,0,1053,1,4,1,3,2,4,3,3,1,1,64,31,0,0,0,1
29,25,2021,1,6,1230,1,3,3,3,0,0,3,1,2,2,101,34,0,1,0,0
9,23,2018,10,1,779,1,1,2,9,1,3,2,0,2,3,120,46,1,2,0,2
3,23,2023,10,2,807,2,3,6,5,1,0,2,3,1,3,83,24,1,2,1,1
9,23,2019,10,1,646,2,4,3,0,1,4,1,1,2,2,31,44,0,0,1,3
2,23,2019,7,0,267,2,4,3,9,5,0,3,3,1,0,107,26,1,1,0,2
2,23,2022,8,5,579,1,1,5,2,3,4,3,2,1,3,54,55,0,1,0,2
21,23,2020,10,4,892,1,5,1,0,0,1,2,2,1,0,76,62,1,2,1,3
4,23,2020,4,1,193,1,5,0,10,1,4,1,0,3,1,100,66,0,1,0,2
16,13,2021,11,5,668,2,3,1,10,4,0,3,1,0,3,52,26,0,1,1,2
29,25,2023,11,0,625,0,5,4,5,1,3,1,1,3,2,81,31,1,2,0,0
17,23,2023,0,4,962,1,3,2,2,1,4,2,1,2,3,63,60,1,1,0,3
13,1,2022,2,5,1162,1,1,5,3,2,0,3,1,2,2,109,23,0,0,0,1
9,23,2022,10,1,600,2,2,5,4,0,4,2,1,3,0,114,48,1,0,0,1
20,23,2023,10,4,1130,0,1,0,8,3,1,3,1,3,2,84,18,0,2,0,2
7,23,2022,4,2,399,0,3,0,8,5,1,1,3,3,2,98,59,0,0,0,2
30,23,2019,3,3,510,2,1,2,6,5,3,1,2,2,3,44,20,1,0,0,3
17,23,2019,2,6,480,1,4,2,9,2,1,2,3,0,0,59,41,0,1,0,3
9,23,2020,4,6,751,0,3,3,6,3,2,2,2,1,3,32,26,1,0,1,0
11,23,2022,9,2,268,0,1,3,6,1,2,3,3,0,1,31,43,1,0,0,0
19,23,2023,0,3,48,0,3,0,8,0,0,2,0,3,2,65,19,0,0,1,1
17,23,2020,0,1,387,0,2,6,8,1,0,0,1,0,1,93,32,1,2,0,0
0,21,2018,9,1,1243,0,1,4,3,1,2,2,0,0,2,98,22,0,0,0,3
0,26,2022,2,0,1068,2,2,1,8,4,3,0,1,3,1,59,56,1,0,0,1
0,27,2019,10,1,187,1,4,5,2,3,4,0,3,0,0,112,46,0,2,0,1
6,18,2021,5,0,1089,2,1,5,0,0,2,3,3,0,2,92,41,1,0,0,1
26,11,2021,2,1,42,2,1,5,10,3,3,1,0,3,0,30,51,0,2,1,3
3,23,2022,4,2,1152,0,1,0,9,1,1,3,0,0,1,32,69,0,0,0,1
14,23,2020,2,3,300,0,1,1,2,5,2,1,0,2,0,96,43,1,0,0,1
6,18,2022,4,6,146,0,5,6,1,4,2,0,3,0,3,84,21,0,2,0,1
24,22,2021,6,3,165,1,1,0,2,1,0,1,2,3,2,80,34,0,0,1,2
21,23,2022,7,6,7,1,2,1,9,4,3,2,0,2,1,37,37,1,2,0,0
16,15,2021,5,2,129,1,2,3,0,4,0,3,2,3,2,101,36,1,1,1,3
13,1,2023,7,5,307,0,3,2,4,0,2,0,2,3,1,42,30,1,0,1,1
18,23,2020,0,6,598,1,5,3,5,2,4,1,1,3,3,49,28,1,0,1,2
15,23,2021,1,5,1129,1,5,3,4,4,1,1,0,3,2,105,67,1,2,1,2
20,23,2021,0,5,700,0,1,1,10,4,0,0,0,2,3,39,66,1,1,1,2
0,27,2019,3,2,940,2,5,6,7,4,4,3,1,1,0,77,49,1,2,0,2
13,12,2022,9,5,22,1,1,1,3,1,2,3,0,0,2,31,57,0,1,1,3
17,23,2022,0,3,197,1,1,5,8,0,2,3,1,0,1,61,29,1,1,1,1
21,23,2022,4,4,1145,0,5,6,10,2,2,1,0,0,1,50,33,1,0,0,2
6,5,2019,6,0,1174,1,2,2,5,0,0,0,0,0,3,108,46,1,1,0,3
22,23,2020,2,3,543,2,4,2,4,0,4,0,3,2,2,85,26,0,1,0,2
19,23,2019,7,1,1161,0,5,5,1,1,3,3,2,0,2,39,52,0,0,0,2
21,23,2023,7,5,278,1,4,5,6,0,2,3,1,2,0,34,53,0,1,1,0
1,23,2021,3,4,710,2,1,6,3,0,0,3,3,3,1,75,52,1,2,1,3
5,23,2021,8,2,461,0,2,6,6,0,1,0,3,2,1,40,27,0,0,1,2
11,23,2019,10,4,294,2,3,4,0,3,0,1,3,0,2,96,32,0,1,0,3
28,23,2021,7,6,704,2,1,4,1,3,0,0,0,2,2,107,64,0,2,0,0
6,16,2021,3,4,474,1,2,6,7,0,0,1,3,3,0,72,20,0,2,0,2
31,9,2023,8,5,614,0,3,2,8,5,1,3,0,2,2,94,47,1,2,0,0
14,23,2019,0,4,743,1,3,5,3,0,3,0,0,2,1,35,50,0,2,1,1
30,23,2020,2,0,1197,0,3,4,10,2,1,0,3,1,3,61,34,1,1,0,2
23,23,2018,1,5,1134,2,4,4,1,2,1,3,0,1,3,30,69,1,0,1,2
27,23,2021,9,5,721,0,5,1,9,5,1,2,3,1,1,45,66,0,2,1,2
26,3,2020,7,4,110,1,2,5,3,2,2,0,0,3,0,115,54,1,1,0,1
28,23,2023,4,2,558,0,5,3,10,5,2,0,1,2,0,35,55,0,1,0,3
23,23,2019,8,2,113,0,4,6,3,5,2,3,0,1,1,66,18,0,0,0,0
17,23,2018,2,3,420,1,5,1,1,3,2,3,3,1,0,34,42,1,1,0,2
22,23,2019,8,1,515,2,3,0,8,0,1,3,0,0,1,99,43,1,0,1,1
31,4,2023,4,5,612,2,4,5,5,0,2,0,1,1,1,73,19,0,1,1,0
12,23,2023,7,2,1140,0,5,4,6,3,1,0,2,1,1,59,42,1,2,0,1
4,23,2021,3,6,697,0,4,4,4,0,0,1,0,1,2,46,70,1,1,1,2
5,23,2018,2,0,795,0,5,1,10,2,0,1,0,3,1,85,39,1,2,1,1
17,23,2020,10,6,946,1,3,2,0,1,4,2,2,1,1,98,66,0,1,1,0
28,23,2023,5,2,1107,0,1,5,5,0,3,1,1,1,0,34,42,0,0,1,3
18,23,2021,6,6,423,2,1,4,0,5,3,0,1,0,1,79,23,0,0,1,1
9,23,2020,1,3,331,1,1,0,3,3,0,3,0,1,0,70,27,1,1,1,2
23,23,2018,2,2,696,0,5,1,1,0,4,3,2,0,3,112,34,1,0,0,1
18,23,2020,2,4,809,0,5,3,9,0,4,2,1,1,2,103,56,0,1,0,1
7,23,2021,6,1,578,1,1,2,7,2,2,1,3,0,1,41,26,1,0,1,1
7,23,2023,7,6,773,1,4,6,2,3,3,3,3,1,0,63,58,0,0,1,2
26,3,2022,9,0,524,2,3,0,1,0,1,0,1,1,0,61,48,1,1,0,0
22,23,2021,10,6,739,1,2,5,2,0,0,0,3,3,0,93,67,0,2,1,1
27,23,2019,4,1,294,1,3,3,1,1,1,2,0,3,3,117,61,0,2,0,1
18,23,2019,6,1,512,1,2,5,4,2,2,3,1,1,3,33,49,0,0,0,2
29,25,2020,1,0,1036,2,3,0,10,3,4,3,3,1,1,97,63,1,1,0,0
30,23,2019,6,6,675,1,5,0,1,4,4,0,2,0,0,115,48,0,1,1,1
11,23,2019,4,5,508,2,5,4,2,4,3,2,3,0,1,70,53,1,1,0,1
7,23,2018,3,5,1119,1,3,5,5,2,0,0,2,3,0,65,59,0,1,0,1
22,23,2022,0,4,373,1,3,2,10,3,3,0,2,3,1,99,28,0,0,0,2
25,23,2022,8,1,338,1,5,1,5,0,2,3,0,1,2,102,48,0,0,0,1
29,10,2019,5,1,1143,2,5,2,7,5,0,2,0,3,2,44,34,0,2,1,1
30,23,2022,6,3,312,1,1,5,1,0,3,0,0,1,2,42,67,1,1,0,2
30,23,2018,7,3,534,2,2,2,5,2,1,1,0,1,0,86,56,0,1,1,0
25,23,2022,3,4,575,2,4,4,6,1,3,3,3,3,1,34,23,1,2,0,2
29,8,2022,9,0,203,0,2,5,3,5,0,1,0,2,0,73,54,0,0,1,1
15,23,2022,1,3,617,0,3,5,8,5,3,0,3,3,1,114,41,1,0,0,0
27,23,2023,4,1,1134,1,1,2,1,1,2,1,1,2,1,75,38,0,2,0,2
18,23,2021,11,0,1210,2,2,5,10,3,4,0,1,0,3,35,48,1,2,0,0
28,23,2018,11,6,1033,1,2,6,9,0,0,1,2,3,0,56,53,1,2,1,3
22,23,2018,5,1,318,1,4,3,3,3,2,1,1,1,3,70,58,0,2,1,1
16,17,2021,4,0,199,1,1,4,4,4,2,3,3,0,0,91,51,1,2,1,1
26,3,2023,4,1,1246,0,5,2,7,5,0,3,2,3,0,44,21,0,0,0,2
4,23,2021,7,0,1215,2,3,6,8,1,1,2,1,3,1,106,53,1,0,0,2
0,21,2020,6,1,807,0,2,4,0,2,1,3,2,1,3,50,50,1,1,0,1
5,23,2020,1,3,953,2,4,1,8,2,1,1,1,3,2,74,47,1,1,1,2
19,23,2019,4,2,1042,2,3,3,10,3,3,3,1,3,3,109,19,1,1,1,0
15,23,2018,6,4,304,1,5,0,9,2,1,1,2,1,1,97,55,0,1,0,3
10,23,2019,3,0,480,2,2,2,9,5,2,0,2,1,3,49,51,0,1,1,2
3,23,2018,5,6,196,2,5,2,5,1,1,1,3,0,2,55,67,1,1,1,3
28,23,2023,6,2,875,2,1,4,7,4,3,3,2,0,1,89,55,1,0,0,3
8,20,2018,5,5,1000,1,2,3,7,5,4,1,0,0,2,78,48,0,2,1,3
31,4,2020,9,4,1056,1,1,4,2,0,4,2,3,0,3,32,23,0,2,0,0
0,21,2020,0,2,122,0,5,1,5,4,3,3,3,3,0,101,26,0,1,1,0
1,23,2020,5,6,730,1,5,6,2,5,2,0,1,1,0,35,29,1,1,0,1
15,23,2020,0,3,846,2,5,3,10,4,2,1,2,2,0,58,54,0,1,0,0
0,27,2023,11,5,669,0,3,2,2,1,4,0,3,3,2,91,38,0,0,0,0
26,3,2020,9,1,1097,0,4,3,9,1,1,3,0,3,2,114,49,1,2,1,1
20,23,2023,2,2,290,1,3,4,5,1,1,0,2,1,3,74,19,0,1,1,2
3,23,2018,5,0,1157,1,4,2,2,4,2,2,3,2,1,34,49,1,2,0,2
12,23,2022,5,6,853,2,4,0,10,3,3,3,0,1,0,87,54,0,0,0,1
28,23,2019,10,0,439,2,4,5,8,2,1,1,0,2,1,51,49,0,2,0,0
24,6,2018,4,2,1235,1,1,0,0,5,0,0,2,1,2,94,26,1,2,0,0
28,23,2020,0,1,27,2,1,4,2,1,3,0,3,0,1,85,19,0,2,0,3
19,23,2023,2,2,612,2,3,6,1,4,3,0,2,1,3,53,50,0,1,1,2
11,23,2018,7,1,1139,1,3,4,7,3,1,3,1,2,1,57,70,0,0,0,2
9,23,2021,11,5,568,0,4,5,8,4,2,3,2,3,1,104,55,0,0,0,3
11,23,2022,5,6,968,2,3,1,1,1,2,1,0,3,1,93,50,1,0,1,1
29,10,2021,2,4,1062,0,3,4,7,2,1,1,3,0,0,51,49,1,0,1,3
1,23,2022,9,6,291,2,2,5,8,1,3,2,2,1,3,76,23,0,2,0,0
30,23,2018,2,1,396,1,2,0,9,2,3,0,1,1,0,90,19,0,0,0,1
5,23,2022,5,4,39,0,1,1,8,5,0,2,2,2,3,33,52,0,2,0,1
3,23,2019,10,4,497,2,2,0,7,5,2,1,0,1,2,42,39,0,2,1,1
17,23,2020,9,6,878,0,1,6,10,3,4,0,3,2,1,33,23,0,2,0,3
4,23,2021,4,4,1075,0,3,5,3,4,3,2,2,0,0,117,41,1,0,1,1
0,21,2019,10,4,1059,0,1,4,0,0,2,0,1,0,3,53,68,0,0,0,1
9,23,2021,7,5,273,1,3,5,7,0,4,1,1,3,2,84,40,1,1,0,1
17,23,2022,4,5,90,0,5,0,8,0,2,1,1,3,2,78,58,0,1,1,2
17,23,2020,1,3,860,2,3,3,1,5,1,3,1,3,0,64,59,0,1,0,1
26,2,2019,8,0,1070,2,5,1,9,4,4,2,0,2,1,55,39,1,0,0,3
26,2,2018,7,3,95,2,3,2,5,3,0,3,1,0,3,120,39,1,1,0,0
21,23,2021,4,5,1005,2,5,1,2,5,2,0,3,2,1,101,58,1,2,1,1
5,23,2020,2,5,1071,2,2,5,9,1,3,3,3,2,0,80,70,1,2,1,1
14,23,2022,1,4,802,0,5,1,2,3,3,1,3,1,3,53,54,1,1,1,3
15,23,2021,6,6,745,0,4,0,4,2,0,0,2,0,3,33,57,1,1,1,3
5,23,2018,4,3,1192,0,3,1,6,2,4,2,0,1,3,108,37,0,2,1,2
5,23,2023,5,4,120,0,4,0,0,5,0,0,3,0,2,55,18,0,2,1,1
5,23,2021,5,0,9,1,5,4,10,0,1,1,0,0,2,76,70,0,0,0,3
28,23,2021,11,4,264,0,1,3,3,3,4,0,3,3,3,70,67,1,2,1,1
6,16,2022,6,3,994,2,3,0,10,3,0,0,3,0,1,46,32,0,2,0,2
10,23,2023,10,3,1015,0,4,3,5,3,0,2,2,1,0,42,43,0,0,1,2
30,23,2022,10,3,305,0,3,3,3,1,0,1,0,1,3,52,33,1,2,0,1
6,16,2021,3,0,1234,2,4,3,4,4,4,1,3,3,0,36,69,1,1,1,1
23,23,2023,6,1,81,2,4,5,5,4,3,0,1,1,0,60,67,1,1,0,1
19,23,2020,5,4,183,1,3,0,0,2,1,2,0,2,1,41,62,1,1,1,3
0,26,2018,2,4,473,2,5,3,3,2,4,3,0,1,0,58,33,1,0,0,1
5,23,2020,4,6,1118,1,5,6,0,3,0,3,2,0,3,98,25,0,1,0,2
20,23,2022,5,4,1192,2,1,2,1,3,1,2,3,2,2,93,61,0,0,0,2
25,23,2021,7,6,40,1,4,4,7,5,0,1,0,1,0,87,18,1,0,0,2
30,23,2023,0,4,963,1,4,0,2,5,3,1,3,0,3,117,52,1,1,1,1
3,23,2021,1,3,1226,1,4,3,7,1,0,0,3,0,1,113,50,1,0,0,2
7,23,2018,3,4,828,1,5,5,7,0,3,1,0,2,0,116,37,0,1,0,2
2,23,2023,10,3,280,2,1,1,1,2,0,1,1,2,3,41,25,1,1,0,2
15,23,2019,11,1,650,0,2,4,2,5,2,3,3,2,2,42,24,1,2,0,3
12,23,2019,10,6,732,1,1,3,6,5,3,1,2,2,2,74,38,0,0,0,1
19,23,2022,1,1,562,0,3,0,6,2,0,0,2,3,2,37,50,1,0,1,0
24,7,2022,6,4,1146,1,5,1,8,5,0,1,3,1,1,112,23,0,0,1,3
20,23,2023,5,1,863,0,2,2,1,0,1,1,3,3,2,116,22,0,2,0,0
20,23,2020,10,6,1070,1,2,0,1,0,2,3,2,3,3,90,55,0,2,1,0
20,23,2022,2,5,1026,2,3,0,2,0,1,0,3,3,2,76,22,0,2,0,1
8,20,2022,3,5,502,2,1,1,9,5,3,1,0,2,2,97,30,0,2,0,0
0,27,2021,8,2,740,1,2,6,5,0,4,3,3,2,1,102,62,0,2,0,2
1,23,2020,8,4,430,0,1,0,3,1,1,1,1,3,0,108,48,1,1,0,0
24,22,2020,4,4,1174,2,2,6,3,2,3,0,2,1,3,67,29,0,0,1,3
5,23,2018,7,1,673,1,2,6,3,0,4,1,0,1,3,72,59,0,1,1,1
13,1,2020,11,1,332,0,2,0,9,3,1,0,2,3,1,94,62,0,2,0,3
2,23,2018,10,2,862,0,5,1,1,3,3,1,2,3,2,56,38,0,1,1,0
10,23,2019,11,1,727,2,5,0,5,1,1,0,3,2,1,45,53,1,2,1,3
21,23,2019,1,2,406,2,4,2,4,0,2,0,1,1,1,57,25,0,0,0,0
15,23,2020,4,3,1196,1,4,6,6,5,0,0,0,1,3,100,19,1,1,0,1
20,23,2022,9,1,146,2,3,0,1,4,4,0,2,0,1,36,21,1,0,1,3
9,23,2023,9,1,1070,1,3,4,0,5,1,2,3,0,2,106,58,0,1,0,0
26,2,2022,9,4,63,2,5,4,2,4,4,3,1,2,1,74,44,0,0,0,0
20,23,2020,1,2,1147,1,5,1,6,4,3,1,2,3,3,35,31,0,1,1,2
3,23,2023,8,3,168,1,4,4,10,1,2,3,0,1,0,63,21,0,2,1,2
6,16,2019,6,1,171,0,2,0,4,1,3,2,2,2,3,63,47,1,1,0,0
25,23,2019,11,1,1143,1,5,4,0,3,2,2,0,2,1,80,63,0,2,1,2
6,5,2020,9,4,742,2,4,2,0,3,1,3,0,3,3,35,36,1,2,1,2
8,20,2022,1,3,230,2,1,5,10,1,3,0,3,3,0,83,28,1,0,1,0
14,23,2022,7,4,984,0,3,6,8,5,0,2,0,0,0,46,55,0,0,1,2
2,23,2023,0,3,989,2,2,0,6,4,3,0,0,1,1,104,41,0,0,1,3
19,23,2022,10,2,528,2,4,3,0,3,2,1,2,1,3,47,23,0,2,0,3
17,23,2020,6,0,357,2,4,4,3,5,1,0,3,0,1,42,36,1,2,0,3
30,23,2019,2,4,1176,0,3,2,8,5,4,2,1,1,1,73,38,0,0,1,2
19,23,2018,9,0,963,1,4,1,9,3,0,1,3,1,2,108,46,0,1,0,0
10,23,2020,7,2,255,1,3,6,5,2,2,3,0,2,3,63,43,0,0,1,2
30,23,2021,0,2,315,1,2,5,7,0,4,3,3,0,2,39,21,0,1,1,1
11,23,2021,2,4,1190,2,1,3,2,0,0,3,3,3,1,100,56,0,1,1,0
7,23,2018,3,1,334,0,1,1,8,3,4,1,2,3,0,53,63,0,2,0,3
1,23,2022,5,0,228,0,2,3,1,1,4,3,0,1,3,90,45,1,2,1,0
13,12,2023,5,4,98,1,5,0,9,3,2,3,2,1,3,91,29,0,0,0,0
9,23,2019,10,6,504,2,2,6,8,2,1,0,2,0,2,67,64,1,2,0,2
14,23,2021,2,5,411,2,1,1,7,3,1,3,0,2,1,46,46,1,2,0,3
17,23,2018,0,1,159,2,1,4,10,0,1,1,0,2,1,90,48,1,0,0,2
24,22,2022,10,2,423,2,4,5,9,3,2,3,1,2,1,99,49,0,2,0,2
26,2,2023,9,3,129,1,5,0,5,2,3,3,1,2,0,32,61,1,2,0,0
6,16,2021,3,1,217,2,2,5,0,3,0,3,3,1,0,72,63,0,0,0,1
21,23,2021,11,5,472,0,2,3,2,2,4,0,1,3,2,60,25,0,1,1,0
11,23,2023,6,0,213,0,2,3,7,2,3,0,2,0,3,61,39,1,0,1,2
25,23,2022,3,4,1260,1,4,2,6,0,4,0,2,3,3,38,56,0,2,0,2
10,23,2021,0,4,621,2,1,5,6,1,2,0,1,3,0,79,67,1,0,1,0
16,13,2020,10,4,1175,0,3,5,1,3,3,0,1,2,1,63,59,0,0,0,2
2,23,2021,5,4,518,1,1,0,4,5,3,3,0,1,2,45,32,1,1,1,2
15,23,2023,9,6,935,1,4,4,2,4,2,0,0,1,2,107,51,1,1,1,1
5,23,2023,11,3,118,0,4,3,0,1,3,2,3,1,2,77,62,0,1,0,0
22,23,2022,2,1,341,1,1,0,1,3,1,1,1,3,1,75,64,1,2,1,2
4,23,2023,8,5,407,1,4,6,3,4,0,0,1,2,2,44,25,0,1,1,0
1,23,2022,1,5,872,1,4,5,0,3,1,3,3,1,1,103,27,0,1,1,1
30,23,2020,2,4,573,2,3,3,1,3,3,0,2,1,3,94,51,0,2,0,1
21,23,2021,5,1,317,2,4,6,9,4,3,0,1,1,1,43,30,0,1,1,0
1,23,2021,5,1,565,1,3,5,8,4,1,2,2,0,1,105,48,1,0,0,3
18,23,2019,6,1,1019,2,3,3,9,2,4,1,0,2,3,47,33,0,2,0,0
20,23,2023,2,6,1080,1,2,1,6,2,0,1,0,2,2,43,32,1,0,1,2
19,23,2020,4,0,641,1,4,3,1,1,2,3,3,3,1,43,61,0,0,1,1
18,23,2019,8,0,309,1,5,4,1,2,1,3,1,1,3,62,28,0,2,1,1
9,23,2022,10,1,920,0,3,1,9,5,1,1,1,0,3,87,22,0,1,1,1
0,21,2022,2,3,704,0,5,0,4,0,2,0,1,3,2,59,59,1,1,0,1
30,23,2019,7,1,889,0,1,1,1,2,0,2,3,0,3,38,36,0,2,1,1
3,23,2022,1,1,735,0,1,5,3,3,1,2,0,1,0,58,22,1,2,0,1
25,23,2018,3,6,941,2,3,2,3,0,0,0,1,0,3,70,46,1,2,1,3
3,23,2022,9,6,630,0,4,0,6,2,2,2,2,0,1,61,67,0,1,1,2
3,23,2018,8,2,688,2,2,3,8,5,1,1,3,0,3,86,48,1,1,1,2
29,8,2021,8,6,1239,0,4,5,3,5,0,3,3,0,0,109,43,0,0,0,2
18,23,2021,4,2,441,1,1,5,1,0,3,0,2,2,0,101,41,1,1,0,2
23,23,2023,1,6,212,1,1,3,10,4,2,0,1,0,1,99,54,0,1,1,2
9,23,2018,2,3,395,2,1,1,6,1,3,3,0,0,1,92,18,1,0,0,0
14,23,2021,7,0,1025,2,4,0,2,4,3,3,1,0,0,107,67,0,2,1,1
5,23,2018,10,6,536,2,2,1,8,4,3,1,1,1,2,31,52,0,1,0,2
13,12,2021,7,4,1160,1,4,4,10,2,3,1,0,2,0,108,28,1,2,1,2
11,23,2019,1,2,226,1,1,5,5,1,1,1,3,0,2,87,21,0,1,1,0
19,23,2023,10,0,815,0,5,3,10,3,1,0,2,2,0,96,44,1,2,0,2
5,23,2022,7,5,757,2,4,6,1,5,0,1,3,3,1,79,25,1,2,1,1
21,23,2023,9,3,175,0,1,3,7,5,1,3,2,3,0,46,51,0,1,0,3
3,23,2019,1,3,1174,2,2,1,9,1,3,0,3,0,3,58,46,1,2,1,2
1,23,2020,9,1,503,0,4,1,5,5,4,3,3,2,1,56,18,1,2,0,1
11,23,2022,6,1,687,2,1,1,2,1,4,3,0,1,1,70,25,0,1,1,0
